,user_id,activity,start_time,end_time
1037,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,walking,2022-04-02 09:28:47,2022-04-02 09:37:02
1038,82f2b2af-d0d0-45b8-92ed-68400e1b4548,pilates,2022-04-02 09:44:31,2022-04-02 09:50:51
1039,1a212835-a7d8-4849-849c-3c21c9f54dc5,pilates,2022-04-02 09:54:02,2022-04-02 09:59:56
1040,afd0c7f4-364c-48a1-91aa-2f3bb3783a54,running,2022-04-02 10:03:33,2022-04-02 10:12:56
1041,a3aa913d-fe9a-424c-ac26-42ec19e67494,meditation,2022-04-02 10:19:03,2022-04-02 10:25:49
1042,9eb2a35d-7e1f-4232-b210-5ea94af5f219,pilates,2022-04-02 10:35:08,2022-04-02 10:43:17
1043,9eb2a35d-7e1f-4232-b210-5ea94af5f219,walking,2022-04-02 10:53:28,2022-04-02 10:59:24
1044,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,pilates,2022-04-02 11:05:06,2022-04-02 11:14:49
1045,8b7f187a-074f-4aa1-8ec7-600457b745ff,aerobics,2022-04-02 11:19:40,2022-04-02 11:27:54
1046,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,pilates,2022-04-02 11:35:13,2022-04-02 11:45:03
1047,f3bb6923-7e0a-4e46-920b-45b0459f33d9,aerobics,2022-04-02 11:44:42,2022-04-02 11:54:27
1048,77542bc0-4b6e-4e28-8b68-4bb8188f5649,walking,2022-04-02 12:00:54,2022-04-02 12:10:30
1049,1a212835-a7d8-4849-849c-3c21c9f54dc5,pilates,2022-04-02 12:12:21,2022-04-02 12:22:19
1050,2f77f801-b448-40cf-9f0a-8cf91354453d,pilates,2022-04-02 12:24:34,2022-04-02 12:30:24
1051,4548b498-4553-4b74-a847-28122af1e3c6,running,2022-04-02 12:41:15,2022-04-02 12:50:49
1052,2a8df99f-d13b-4bc5-be7f-bbc5ac1bd34e,pilates,2022-04-02 12:50:09,2022-04-02 12:55:20
1053,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,walking,2022-04-02 13:00:35,2022-04-02 13:08:27
1054,b2742235-3a2a-4243-aaa7-5a8579c902ba,meditation,2022-04-02 13:06:45,2022-04-02 13:12:30
1055,7d9acb03-5a81-4dcc-8d16-634e64bd942d,meditation,2022-04-02 13:21:03,2022-04-02 13:26:35
1056,8b7f187a-074f-4aa1-8ec7-600457b745ff,running,2022-04-02 13:35:11,2022-04-02 13:43:21
1057,7d9acb03-5a81-4dcc-8d16-634e64bd942d,walking,2022-04-02 13:40:47,2022-04-02 13:48:37
1058,10cbe053-86c3-46ae-9e4d-5ed30d38d42b,walking,2022-04-02 13:56:29,2022-04-02 14:02:15
1059,64e19970-d38b-431a-89a3-c7f8764b4dce,aerobics,2022-04-02 14:12:15,2022-04-02 14:18:45
1060,d6e1c55a-8717-4b0c-aed0-5293c3149d65,meditation,2022-04-02 14:29:19,2022-04-02 14:39:09
1061,63e51cc4-fcb5-4a3d-b6ac-4f6d6a8d0225,running,2022-04-02 14:40:15,2022-04-02 14:48:23
1062,e4e8ba2d-96cd-4177-811d-d589a1db84b1,walking,2022-04-02 14:59:51,2022-04-02 15:06:30
1063,41d2e277-46f9-4c15-8bbc-6e26bfcdfe30,meditation,2022-04-02 15:13:34,2022-04-02 15:22:00
1064,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,running,2022-04-02 15:22:57,2022-04-02 15:30:29
1065,2a8df99f-d13b-4bc5-be7f-bbc5ac1bd34e,running,2022-04-02 15:39:45,2022-04-02 15:47:33
1066,cef1e66a-97f8-46b3-8281-ec0e3969ac21,walking,2022-04-02 15:56:23,2022-04-02 16:03:37
1067,b2742235-3a2a-4243-aaa7-5a8579c902ba,running,2022-04-02 16:02:57,2022-04-02 16:10:02
1068,64e19970-d38b-431a-89a3-c7f8764b4dce,aerobics,2022-04-02 16:15:28,2022-04-02 16:20:56
1069,348f8d18-a28a-4d50-bdea-3e409760bb81,aerobics,2022-04-02 16:29:08,2022-04-02 16:35:40
1070,114b8f03-b997-4c9f-abc0-fe196dcf48e8,walking,2022-04-02 16:35:51,2022-04-02 16:43:01
1071,10cbe053-86c3-46ae-9e4d-5ed30d38d42b,walking,2022-04-02 16:50:14,2022-04-02 16:57:35
1072,a3aa913d-fe9a-424c-ac26-42ec19e67494,walking,2022-04-02 17:05:38,2022-04-02 17:12:58
1073,8b7f187a-074f-4aa1-8ec7-600457b745ff,walking,2022-04-02 17:24:24,2022-04-02 17:29:35
1074,8b7f187a-074f-4aa1-8ec7-600457b745ff,running,2022-04-02 17:44:20,2022-04-02 17:53:14
1075,e4e8ba2d-96cd-4177-811d-d589a1db84b1,running,2022-04-02 17:54:37,2022-04-02 18:02:07
1076,4548b498-4553-4b74-a847-28122af1e3c6,pilates,2022-04-02 18:01:00,2022-04-02 18:09:30
1077,4548b498-4553-4b74-a847-28122af1e3c6,meditation,2022-04-02 18:12:10,2022-04-02 18:17:22
1078,2a8df99f-d13b-4bc5-be7f-bbc5ac1bd34e,pilates,2022-04-02 18:26:14,2022-04-02 18:31:59
1079,57aeab35-015a-49df-8b92-c2a63e744f45,running,2022-04-02 18:40:59,2022-04-02 18:46:48
1080,9a8bb681-6b7f-40aa-b71a-abd03e8813f3,meditation,2022-04-02 19:00:45,2022-04-02 19:09:52
1081,348f8d18-a28a-4d50-bdea-3e409760bb81,walking,2022-04-02 19:17:25,2022-04-02 19:24:42
1082,63d377e5-1fdf-4128-8618-31e887e62432,aerobics,2022-04-02 19:30:29,2022-04-02 19:40:15
1083,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,walking,2022-04-02 19:41:00,2022-04-02 19:49:24
1084,64e19970-d38b-431a-89a3-c7f8764b4dce,aerobics,2022-04-02 19:51:34,2022-04-02 20:00:10
1085,77542bc0-4b6e-4e28-8b68-4bb8188f5649,running,2022-04-02 20:02:23,2022-04-02 20:09:24
1086,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,walking,2022-04-02 20:19:58,2022-04-02 20:25:08
1087,b365b0f0-4695-4dd7-9779-d2436c2a5198,pilates,2022-04-02 20:38:23,2022-04-02 20:45:50
1088,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,pilates,2022-04-02 20:46:57,2022-04-02 20:53:04
1089,1682a0bd-ec3c-42e2-99cb-500048b0e418,walking,2022-04-02 21:05:13,2022-04-02 21:10:18
1090,64e19970-d38b-431a-89a3-c7f8764b4dce,pilates,2022-04-02 21:21:00,2022-04-02 21:26:20
1091,49bd1de9-45f8-4397-80f5-2cc628b9de44,walking,2022-04-02 21:27:04,2022-04-02 21:33:09
1092,a3aa913d-fe9a-424c-ac26-42ec19e67494,pilates,2022-04-02 21:37:51,2022-04-02 21:46:27
1093,e4e8ba2d-96cd-4177-811d-d589a1db84b1,walking,2022-04-02 21:57:00,2022-04-02 22:06:58
1094,ccff4a22-d936-48d1-b195-1619226e1c28,pilates,2022-04-02 22:11:31,2022-04-02 22:20:14
1095,4548b498-4553-4b74-a847-28122af1e3c6,walking,2022-04-02 22:31:14,2022-04-02 22:38:53
1096,6627d077-3dc2-4659-9d95-9c56d3775c11,walking,2022-04-02 22:49:27,2022-04-02 22:57:34
1097,2f77f801-b448-40cf-9f0a-8cf91354453d,meditation,2022-04-02 22:58:01,2022-04-02 23:04:09
1098,a96a87c8-c79a-463e-bb6b-fd1b63755b95,running,2022-04-02 23:14:25,2022-04-02 23:22:12
1099,b365b0f0-4695-4dd7-9779-d2436c2a5198,aerobics,2022-04-02 23:33:18,2022-04-02 23:41:40
1100,348f8d18-a28a-4d50-bdea-3e409760bb81,running,2022-04-02 23:46:14,2022-04-02 23:54:44
1101,f270972b-ea6c-4146-aa76-33143dfc44b1,pilates,2022-04-02 23:58:26,2022-04-03 00:07:08
1102,fc3be842-ef01-4e9f-b8cb-6a24c3b4e056,pilates,2022-04-03 00:11:24,2022-04-03 00:16:45
1103,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,walking,2022-04-03 00:20:26,2022-04-03 00:25:53
1104,9eb2a35d-7e1f-4232-b210-5ea94af5f219,pilates,2022-04-03 00:29:38,2022-04-03 00:35:55
1105,a3aa913d-fe9a-424c-ac26-42ec19e67494,walking,2022-04-03 00:39:44,2022-04-03 00:48:12
1106,4548b498-4553-4b74-a847-28122af1e3c6,running,2022-04-03 00:50:36,2022-04-03 00:56:58
1107,348f8d18-a28a-4d50-bdea-3e409760bb81,walking,2022-04-03 01:03:52,2022-04-03 01:11:01
1108,a96a87c8-c79a-463e-bb6b-fd1b63755b95,meditation,2022-04-03 01:12:13,2022-04-03 01:21:01
1109,a96a87c8-c79a-463e-bb6b-fd1b63755b95,meditation,2022-04-03 01:29:35,2022-04-03 01:35:20
1110,b2742235-3a2a-4243-aaa7-5a8579c902ba,aerobics,2022-04-03 01:48:41,2022-04-03 01:53:42
1111,aa5d9447-2e09-44ad-92c1-73fa9117858d,meditation,2022-04-03 01:56:59,2022-04-03 02:05:51
1112,348f8d18-a28a-4d50-bdea-3e409760bb81,pilates,2022-04-03 02:07:21,2022-04-03 02:15:08
1113,75052213-43b2-4827-a3d7-d670bcc8c3cc,walking,2022-04-03 02:18:28,2022-04-03 02:26:37
1114,9eb2a35d-7e1f-4232-b210-5ea94af5f219,meditation,2022-04-03 02:35:27,2022-04-03 02:44:25
1115,a96a87c8-c79a-463e-bb6b-fd1b63755b95,walking,2022-04-03 02:43:04,2022-04-03 02:49:17
1116,64e19970-d38b-431a-89a3-c7f8764b4dce,meditation,2022-04-03 02:50:14,2022-04-03 02:55:51
1117,64e19970-d38b-431a-89a3-c7f8764b4dce,walking,2022-04-03 03:06:45,2022-04-03 03:15:34
1118,63d377e5-1fdf-4128-8618-31e887e62432,meditation,2022-04-03 03:23:20,2022-04-03 03:31:31
1119,41d2e277-46f9-4c15-8bbc-6e26bfcdfe30,running,2022-04-03 03:30:13,2022-04-03 03:38:43
1120,b365b0f0-4695-4dd7-9779-d2436c2a5198,meditation,2022-04-03 03:49:47,2022-04-03 03:59:29
1121,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,walking,2022-04-03 04:02:01,2022-04-03 04:10:41
1122,9eb2a35d-7e1f-4232-b210-5ea94af5f219,pilates,2022-04-03 04:19:12,2022-04-03 04:27:32
1123,9eb2a35d-7e1f-4232-b210-5ea94af5f219,meditation,2022-04-03 04:27:41,2022-04-03 04:34:38
1124,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,meditation,2022-04-03 04:41:02,2022-04-03 04:47:31
1125,b2742235-3a2a-4243-aaa7-5a8579c902ba,running,2022-04-03 04:51:47,2022-04-03 04:58:13
1126,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,walking,2022-04-03 05:09:45,2022-04-03 05:18:54
1127,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,meditation,2022-04-03 05:26:40,2022-04-03 05:33:30
1128,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,pilates,2022-04-03 05:41:00,2022-04-03 05:48:59
1129,64e19970-d38b-431a-89a3-c7f8764b4dce,running,2022-04-03 05:50:07,2022-04-03 05:56:14
1130,e03d5854-730f-46e4-8056-8e7e103783e6,walking,2022-04-03 06:05:22,2022-04-03 06:14:48
1131,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,running,2022-04-03 06:17:12,2022-04-03 06:26:49
1132,e4e8ba2d-96cd-4177-811d-d589a1db84b1,walking,2022-04-03 06:30:58,2022-04-03 06:36:13
1133,2f77f801-b448-40cf-9f0a-8cf91354453d,walking,2022-04-03 06:38:35,2022-04-03 06:47:11
1134,d6e1c55a-8717-4b0c-aed0-5293c3149d65,pilates,2022-04-03 06:54:28,2022-04-03 07:03:06
1135,64e19970-d38b-431a-89a3-c7f8764b4dce,pilates,2022-04-03 07:10:57,2022-04-03 07:18:39
1136,4548b498-4553-4b74-a847-28122af1e3c6,pilates,2022-04-03 07:19:05,2022-04-03 07:27:33
1137,64e19970-d38b-431a-89a3-c7f8764b4dce,running,2022-04-03 07:36:08,2022-04-03 07:42:43
1138,10cbe053-86c3-46ae-9e4d-5ed30d38d42b,meditation,2022-04-03 07:46:59,2022-04-03 07:56:32
1139,b365b0f0-4695-4dd7-9779-d2436c2a5198,meditation,2022-04-03 07:52:35,2022-04-03 07:57:48
1140,41d2e277-46f9-4c15-8bbc-6e26bfcdfe30,walking,2022-04-03 08:01:02,2022-04-03 08:08:21
1141,e03d5854-730f-46e4-8056-8e7e103783e6,running,2022-04-03 08:12:42,2022-04-03 08:22:21
1142,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,meditation,2022-04-03 08:21:49,2022-04-03 08:26:50
1143,d52126f9-3be7-464f-b038-efde16d5aaea,meditation,2022-04-03 08:26:52,2022-04-03 08:35:37
1144,b57e60ea-9832-4074-88a7-4da955764106,running,2022-04-03 08:36:56,2022-04-03 08:46:21
1145,afd0c7f4-364c-48a1-91aa-2f3bb3783a54,pilates,2022-04-03 08:43:04,2022-04-03 08:49:41
1146,aa5d9447-2e09-44ad-92c1-73fa9117858d,running,2022-04-03 08:48:36,2022-04-03 08:55:12
1147,6b8dc516-bfe9-4c28-91d0-5829f2f3d5e5,aerobics,2022-04-03 09:00:34,2022-04-03 09:05:49
1148,63e51cc4-fcb5-4a3d-b6ac-4f6d6a8d0225,meditation,2022-04-03 09:13:49,2022-04-03 09:22:08
1149,57aeab35-015a-49df-8b92-c2a63e744f45,walking,2022-04-03 09:22:53,2022-04-03 09:32:14
1150,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,walking,2022-04-03 09:28:32,2022-04-03 09:36:56
1151,348f8d18-a28a-4d50-bdea-3e409760bb81,pilates,2022-04-03 09:44:22,2022-04-03 09:54:05
1152,1a212835-a7d8-4849-849c-3c21c9f54dc5,pilates,2022-04-03 09:57:55,2022-04-03 10:07:10
1153,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,meditation,2022-04-03 10:09:50,2022-04-03 10:15:26
1154,8b7f187a-074f-4aa1-8ec7-600457b745ff,walking,2022-04-03 10:28:17,2022-04-03 10:35:11
1155,afd0c7f4-364c-48a1-91aa-2f3bb3783a54,running,2022-04-03 10:39:47,2022-04-03 10:47:57
1156,afd0c7f4-364c-48a1-91aa-2f3bb3783a54,running,2022-04-03 10:58:28,2022-04-03 11:04:11
1157,6627d077-3dc2-4659-9d95-9c56d3775c11,walking,2022-04-03 11:12:36,2022-04-03 11:19:54
1158,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,walking,2022-04-03 11:32:02,2022-04-03 11:38:47
1159,10cbe053-86c3-46ae-9e4d-5ed30d38d42b,walking,2022-04-03 11:49:21,2022-04-03 11:55:35
1160,2f77f801-b448-40cf-9f0a-8cf91354453d,walking,2022-04-03 12:01:05,2022-04-03 12:06:45
1161,6627d077-3dc2-4659-9d95-9c56d3775c11,meditation,2022-04-03 12:15:36,2022-04-03 12:24:29
1162,9eb2a35d-7e1f-4232-b210-5ea94af5f219,running,2022-04-03 12:21:15,2022-04-03 12:29:45
1163,b57e60ea-9832-4074-88a7-4da955764106,meditation,2022-04-03 12:28:21,2022-04-03 12:34:00
1164,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,walking,2022-04-03 12:42:45,2022-04-03 12:49:28
1165,2a8df99f-d13b-4bc5-be7f-bbc5ac1bd34e,running,2022-04-03 12:52:15,2022-04-03 12:59:57
1166,9008fb68-548d-48a6-9f6e-5f2ea83dc587,walking,2022-04-03 13:08:36,2022-04-03 13:15:07
1167,77542bc0-4b6e-4e28-8b68-4bb8188f5649,aerobics,2022-04-03 13:16:42,2022-04-03 13:22:10
1168,b365b0f0-4695-4dd7-9779-d2436c2a5198,meditation,2022-04-03 13:34:15,2022-04-03 13:39:46
1169,f3bb6923-7e0a-4e46-920b-45b0459f33d9,running,2022-04-03 13:44:46,2022-04-03 13:53:23
1170,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,running,2022-04-03 14:02:44,2022-04-03 14:09:45
1171,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,running,2022-04-03 14:16:02,2022-04-03 14:24:18
1172,e03d5854-730f-46e4-8056-8e7e103783e6,meditation,2022-04-03 14:25:56,2022-04-03 14:33:58
1173,a09dc520-40f5-4997-bec8-354320cc99a4,running,2022-04-03 14:36:57,2022-04-03 14:46:54
1174,a96a87c8-c79a-463e-bb6b-fd1b63755b95,meditation,2022-04-03 14:44:07,2022-04-03 14:52:26
1175,e03d5854-730f-46e4-8056-8e7e103783e6,walking,2022-04-03 14:52:25,2022-04-03 14:59:24
1176,d6e1c55a-8717-4b0c-aed0-5293c3149d65,aerobics,2022-04-03 14:57:26,2022-04-03 15:03:15
1177,41d2e277-46f9-4c15-8bbc-6e26bfcdfe30,meditation,2022-04-03 15:08:25,2022-04-03 15:14:34
1178,7d9acb03-5a81-4dcc-8d16-634e64bd942d,running,2022-04-03 15:23:21,2022-04-03 15:32:34
1179,b2742235-3a2a-4243-aaa7-5a8579c902ba,walking,2022-04-03 15:38:52,2022-04-03 15:47:31
1180,d4665e30-5866-4224-b1ba-a49a72a6f948,aerobics,2022-04-03 15:48:48,2022-04-03 15:57:13
1181,57aeab35-015a-49df-8b92-c2a63e744f45,running,2022-04-03 16:08:03,2022-04-03 16:15:39
1182,afd0c7f4-364c-48a1-91aa-2f3bb3783a54,meditation,2022-04-03 16:19:15,2022-04-03 16:25:54
1183,f270972b-ea6c-4146-aa76-33143dfc44b1,running,2022-04-03 16:31:02,2022-04-03 16:39:00
1184,7d9acb03-5a81-4dcc-8d16-634e64bd942d,walking,2022-04-03 16:37:47,2022-04-03 16:43:04
1185,d6e1c55a-8717-4b0c-aed0-5293c3149d65,walking,2022-04-03 16:53:10,2022-04-03 17:02:47
1186,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,walking,2022-04-03 17:00:15,2022-04-03 17:09:35
1187,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,walking,2022-04-03 17:10:11,2022-04-03 17:15:40
1188,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,walking,2022-04-03 17:15:12,2022-04-03 17:20:36
1189,a3aa913d-fe9a-424c-ac26-42ec19e67494,aerobics,2022-04-03 17:24:02,2022-04-03 17:30:54
1190,57aeab35-015a-49df-8b92-c2a63e744f45,walking,2022-04-03 17:29:43,2022-04-03 17:39:31
1191,9eb2a35d-7e1f-4232-b210-5ea94af5f219,walking,2022-04-03 17:45:54,2022-04-03 17:53:20
1192,b2742235-3a2a-4243-aaa7-5a8579c902ba,aerobics,2022-04-03 17:54:33,2022-04-03 18:03:52
1193,8c0b856f-b979-4d1b-9933-856661874f41,aerobics,2022-04-03 18:11:08,2022-04-03 18:20:09
1194,b365b0f0-4695-4dd7-9779-d2436c2a5198,walking,2022-04-03 18:23:27,2022-04-03 18:32:34
1195,ccff4a22-d936-48d1-b195-1619226e1c28,running,2022-04-03 18:34:18,2022-04-03 18:43:09
1196,aa5d9447-2e09-44ad-92c1-73fa9117858d,meditation,2022-04-03 18:44:52,2022-04-03 18:50:36
1197,75052213-43b2-4827-a3d7-d670bcc8c3cc,meditation,2022-04-03 18:55:57,2022-04-03 19:02:14
1198,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,walking,2022-04-03 19:07:08,2022-04-03 19:16:46
1199,2a8df99f-d13b-4bc5-be7f-bbc5ac1bd34e,running,2022-04-03 19:25:24,2022-04-03 19:32:10
1200,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,walking,2022-04-03 19:35:23,2022-04-03 19:41:32
1201,d52126f9-3be7-464f-b038-efde16d5aaea,running,2022-04-03 19:43:10,2022-04-03 19:49:24
1202,a3aa913d-fe9a-424c-ac26-42ec19e67494,running,2022-04-03 20:02:46,2022-04-03 20:08:03
1203,d2fae8ab-b49a-41c8-a5fe-d6ec474ccf5b,running,2022-04-03 20:16:07,2022-04-03 20:23:12
1204,6b8dc516-bfe9-4c28-91d0-5829f2f3d5e5,aerobics,2022-04-03 20:34:14,2022-04-03 20:39:53
1205,f3bb6923-7e0a-4e46-920b-45b0459f33d9,meditation,2022-04-03 20:43:00,2022-04-03 20:49:16
1206,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,walking,2022-04-03 20:50:34,2022-04-03 20:58:17
1207,f3bb6923-7e0a-4e46-920b-45b0459f33d9,meditation,2022-04-03 21:04:16,2022-04-03 21:10:42
1208,f270972b-ea6c-4146-aa76-33143dfc44b1,meditation,2022-04-03 21:19:51,2022-04-03 21:25:26
1209,2f77f801-b448-40cf-9f0a-8cf91354453d,walking,2022-04-03 21:29:58,2022-04-03 21:38:51
1210,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,aerobics,2022-04-03 21:49:32,2022-04-03 21:57:05
1211,cef1e66a-97f8-46b3-8281-ec0e3969ac21,walking,2022-04-03 22:03:20,2022-04-03 22:12:24
1212,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,walking,2022-04-03 22:16:30,2022-04-03 22:22:44
1213,2a8df99f-d13b-4bc5-be7f-bbc5ac1bd34e,walking,2022-04-03 22:28:02,2022-04-03 22:33:09
1214,8c0b856f-b979-4d1b-9933-856661874f41,walking,2022-04-03 22:44:12,2022-04-03 22:53:48
1215,6627d077-3dc2-4659-9d95-9c56d3775c11,walking,2022-04-03 22:51:33,2022-04-03 22:58:39
1216,10cbe053-86c3-46ae-9e4d-5ed30d38d42b,pilates,2022-04-03 23:03:41,2022-04-03 23:13:27
1217,d52126f9-3be7-464f-b038-efde16d5aaea,running,2022-04-03 23:22:53,2022-04-03 23:30:04
1218,fc3be842-ef01-4e9f-b8cb-6a24c3b4e056,meditation,2022-04-03 23:31:49,2022-04-03 23:41:11
1219,f270972b-ea6c-4146-aa76-33143dfc44b1,pilates,2022-04-03 23:42:47,2022-04-03 23:51:16
1220,64e19970-d38b-431a-89a3-c7f8764b4dce,meditation,2022-04-03 23:52:46,2022-04-04 00:02:14
1221,1682a0bd-ec3c-42e2-99cb-500048b0e418,running,2022-04-04 00:06:09,2022-04-04 00:15:25
1222,114b8f03-b997-4c9f-abc0-fe196dcf48e8,meditation,2022-04-04 00:23:23,2022-04-04 00:31:48
1223,b2742235-3a2a-4243-aaa7-5a8579c902ba,walking,2022-04-04 00:42:36,2022-04-04 00:47:40
1224,64e19970-d38b-431a-89a3-c7f8764b4dce,meditation,2022-04-04 00:55:35,2022-04-04 01:01:43
1225,2f77f801-b448-40cf-9f0a-8cf91354453d,meditation,2022-04-04 01:05:59,2022-04-04 01:14:31
1226,9eb2a35d-7e1f-4232-b210-5ea94af5f219,pilates,2022-04-04 01:23:28,2022-04-04 01:28:31
1227,a09dc520-40f5-4997-bec8-354320cc99a4,running,2022-04-04 01:40:39,2022-04-04 01:49:03
1228,10cbe053-86c3-46ae-9e4d-5ed30d38d42b,running,2022-04-04 01:57:15,2022-04-04 02:03:47
1229,57aeab35-015a-49df-8b92-c2a63e744f45,meditation,2022-04-04 02:07:18,2022-04-04 02:14:53
1230,d4665e30-5866-4224-b1ba-a49a72a6f948,meditation,2022-04-04 02:13:54,2022-04-04 02:21:20
1231,a09dc520-40f5-4997-bec8-354320cc99a4,walking,2022-04-04 02:22:51,2022-04-04 02:32:17
1232,41000934-a253-409b-a6bc-2335cc57f54e,pilates,2022-04-04 02:40:48,2022-04-04 02:49:17
1233,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,aerobics,2022-04-04 02:51:20,2022-04-04 03:00:06
1234,aa5d9447-2e09-44ad-92c1-73fa9117858d,running,2022-04-04 02:57:19,2022-04-04 03:06:52
1235,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,running,2022-04-04 03:11:46,2022-04-04 03:17:08
1236,b2742235-3a2a-4243-aaa7-5a8579c902ba,running,2022-04-04 03:17:03,2022-04-04 03:22:23
1237,e4e8ba2d-96cd-4177-811d-d589a1db84b1,pilates,2022-04-04 03:28:29,2022-04-04 03:37:52
1238,9008fb68-548d-48a6-9f6e-5f2ea83dc587,pilates,2022-04-04 03:47:40,2022-04-04 03:53:25
1239,49bd1de9-45f8-4397-80f5-2cc628b9de44,walking,2022-04-04 03:53:50,2022-04-04 03:59:09
1240,4548b498-4553-4b74-a847-28122af1e3c6,walking,2022-04-04 04:01:28,2022-04-04 04:10:17
1241,2f77f801-b448-40cf-9f0a-8cf91354453d,meditation,2022-04-04 04:08:20,2022-04-04 04:14:51
1242,1682a0bd-ec3c-42e2-99cb-500048b0e418,meditation,2022-04-04 04:15:48,2022-04-04 04:24:17
1243,1a212835-a7d8-4849-849c-3c21c9f54dc5,meditation,2022-04-04 04:26:22,2022-04-04 04:34:36
1244,a5ecd4a3-59ea-4666-bc25-f44b0de05f42,meditation,2022-04-04 04:35:09,2022-04-04 04:42:56
1245,d6e1c55a-8717-4b0c-aed0-5293c3149d65,walking,2022-04-04 04:47:18,2022-04-04 04:55:05
1246,b2742235-3a2a-4243-aaa7-5a8579c902ba,walking,2022-04-04 05:01:34,2022-04-04 05:07:13
1247,d52126f9-3be7-464f-b038-efde16d5aaea,walking,2022-04-04 05:11:48,2022-04-04 05:19:01
1248,6627d077-3dc2-4659-9d95-9c56d3775c11,running,2022-04-04 05:28:24,2022-04-04 05:35:38
1249,f81f5ea0-dd7d-4924-ab57-01ba6cd1a014,walking,2022-04-04 05:38:17,2022-04-04 05:46:54
1250,f270972b-ea6c-4146-aa76-33143dfc44b1,running,2022-04-04 05:48:38,2022-04-04 05:54:59
1251,9eb2a35d-7e1f-4232-b210-5ea94af5f219,running,2022-04-04 06:06:21,2022-04-04 06:15:30
1252,f270972b-ea6c-4146-aa76-33143dfc44b1,pilates,2022-04-04 06:13:57,2022-04-04 06:21:32
1253,a3aa913d-fe9a-424c-ac26-42ec19e67494,running,2022-04-04 06:29:42,2022-04-04 06:38:58
1254,b365b0f0-4695-4dd7-9779-d2436c2a5198,running,2022-04-04 06:46:07,2022-04-04 06:52:43
1255,2f77f801-b448-40cf-9f0a-8cf91354453d,running,2022-04-04 07:05:01,2022-04-04 07:14:31
1256,6b8dc516-bfe9-4c28-91d0-5829f2f3d5e5,walking,2022-04-04 07:11:30,2022-04-04 07:18:43
1257,9eb8b5f4-542a-441b-983b-5a276c2b9b1a,aerobics,2022-04-04 07:24:59,2022-04-04 07:32:20
1258,1682a0bd-ec3c-42e2-99cb-500048b0e418,aerobics,2022-04-04 07:36:20,2022-04-04 07:45:29
1259,63e51cc4-fcb5-4a3d-b6ac-4f6d6a8d0225,walking,2022-04-04 07:45:10,2022-04-04 07:50:43
1260,63e51cc4-fcb5-4a3d-b6ac-4f6d6a8d0225,pilates,2022-04-04 07:54:04,2022-04-04 08:00:29
1261,2f77f801-b448-40cf-9f0a-8cf91354453d,aerobics,2022-04-04 08:03:23,2022-04-04 08:13:16
1262,d6e1c55a-8717-4b0c-aed0-5293c3149d65,walking,2022-04-04 08:22:08,2022-04-04 08:29:54
1263,2f77f801-b448-40cf-9f0a-8cf91354453d,aerobics,2022-04-04 08:37:53,2022-04-04 08:45:33
1264,63d377e5-1fdf-4128-8618-31e887e62432,pilates,2022-04-04 08:54:09,2022-04-04 09:00:32
1265,114b8f03-b997-4c9f-abc0-fe196dcf48e8,running,2022-04-04 08:59:32,2022-04-04 09:04:51
1266,f270972b-ea6c-4146-aa76-33143dfc44b1,running,2022-04-04 09:15:56,2022-04-04 09:21:19
1267,7d9acb03-5a81-4dcc-8d16-634e64bd942d,aerobics,2022-04-04 09:35:17,2022-04-04 09:43:49
1268,b365b0f0-4695-4dd7-9779-d2436c2a5198,running,2022-04-04 09:47:26,2022-04-04 09:53:31
1269,7d9acb03-5a81-4dcc-8d16-634e64bd942d,walking,2022-04-04 10:02:08,2022-04-04 10:10:26
